  0.65	,
  0.575	,
  0.65	,
  0.65	,
  0.575	,
  0.475	,
  0.4	,
  0.35	,
  0.275	,
  0.15	,
  0.075	,
  0.125	,
  0.125	,
  0.1	,
  0.05	,
  -0.025	,
  -0.1	,
  -0.125	,
  -0.175	,
  -0.15	,
  -0.05	,
  0	,
  -0.05	,
  -0.025	,
  -0.05	,
  -0.15	,
  -0.2	,
  -0.275	,
  -0.325	,
  -0.275	,
  -0.2	,
  -0.225	,
  -0.125	,
  -0.175	,
  -0.15	,
  -0.25	,
  -0.275	,
  -0.3	,
  -0.3	,
  -0.225	,
  -0.225	,
  -0.175	,
  -0.1	,
  -0.15	,
  -0.15	,
  -0.25	,
  -0.275	,
  -0.275	,
  -0.3	,
  -0.275	,
  -0.25	,
  -0.2	,
  -0.275	,
  -0.15	,
  -0.275	,
  -0.25	,
  -0.25	,
  -0.3	,
  -0.3	,
  -0.225	,
  -0.2	,
  -0.2	,
  -0.2	,
  -0.2	,
  -0.25	,
  -0.275	,
  -0.275	,
  -0.3	,
  -0.275	,
  -0.15	,
  -0.15	,
  -0.125	,
  -0.1	,
  -0.075	,
  -0.125	,
  -0.175	,
  -0.225	,
  -0.25	,
  -0.275	,
  -0.225	,
  -0.2	,
  -0.1	,
  -0.075	,
  -0.05	,
  -0.075	,
  -0.1	,
  -0.15	,
  -0.175	,
  -0.2	,
  -0.15	,
  -0.15	,
  -0.125	,
  -0.075	,
  -0.075	,
  -0.125	,
  -0.1	,
  -0.175	,
  -0.2	,
  -0.225	,
  -0.225	,
  -0.15	,
  -0.125	,
  -0.025	,
  -0.05	,
  -0.15	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.3	,
  -0.2	,
  -0.2	,
  -0.15	,
  -0.1	,
  -0.125	,
  -0.2	,
  -0.225	,
  -0.1	,
  -0.25	,
  -0.275	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.075	,
  -0.1	,
  -0.2	,
  -0.25	,
  -0.275	,
  -0.3	,
  -0.3	,
  -0.275	,
  -0.2	,
  -0.2	,
  -0.175	,
  -0.1	,
  -0.175	,
  -0.225	,
  -0.25	,
  -0.35	,
  -0.35	,
  -0.25	,
  -0.225	,
  -0.175	,
  -0.175	,
  -0.175	,
  -0.225	,
  -0.275	,
  -0.25	,
  -0.25	,
  -0.2	,
  -0.175	,
  -0.125	,
  -0.025	,
  -0.05	,
  -0.125	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.2	,
  -0.2	,
  -0.125	,
  -0.075	,
  -0.05	,
  0.075	,
  -0.025	,
  -0.025	,
  -0.075	,
  -0.1	,
  -0.125	,
  -0.125	,
  -0.05	,
  0.025	,
  0.075	,
  0.1	,
  0.075	,
  0.025	,
  0.025	,
  0	,
  0	,
  0	,
  0	,
  0.025	,
  0.1	,
  0.15	,
  0.1	,
  -0.05	,
  -0.125	,
  -0.175	,
  -0.275	,
  -0.25	,
  -0.225	,
  -0.2	,
  -0.225	,
  -0.125	,
  -0.175	,
  -0.3	,
  -0.3	,
  -0.35	,
  -0.4	,
  -0.325	,
  -0.275	,
  -0.25	,
  -0.25	,
  -0.175	,
  -0.275	,
  -0.275	,
  -0.3	,
  -0.325	,
  -0.325	,
  -0.3	,
  -0.325	,
  -0.325	,
  -0.325	,
  -0.325	,
  -0.325	,
  -0.4	,
  -0.425	,
  -0.4	,
  -0.5	,
  -0.45	,
  -0.4	,
  -0.3	,
  -0.225	,
  -0.225	,
  -0.275	,
  -0.3	,
  -0.425	,
  -0.425	,
  -0.5	,
  -0.5	,
  -0.4	,
  -0.375	,
  -0.35	,
  -0.375	,
  -0.475	,
  -0.525	,
  -0.575	,
  -0.7	,
  -0.775	,
  -0.675	,
  -0.525	,
  -0.225	,
  0.1	,
  0.375	,
  0.625	,
  0.85	,
  1.125	,
  1.375	,
  1.95	,
  2.575	,
  3.2	,
  3.45	,
  3.3	,
  3.075	,
  2.775	,
  2.425	,
  1.95	,
  1.525	,
  0.975	,
  0.425	,
  -0.15	,
  -0.575	,
  -0.775	,
  -0.725	,
  -0.625	,
  -0.575	,
  -0.55	,
  -0.425	,
  -0.25	,
  -0.275	,
  -0.15	,
  -0.175	,
  -0.225	,
  -0.2	,
  -0.2	,
  -0.325	,
  -0.35	,
  -0.4	,
  -0.375	,
  -0.35	,
  -0.3	,
  -0.25	,
  -0.15	,
  -0.225	,
  -0.225	,
  -0.275	,
  -0.3	,
  -0.275	,
  -0.3	,
  -0.2	,
  -0.175	,
  -0.125	,
  -0.05	,
  -0.125	,
  -0.225	,
  -0.25	,
  -0.275	,
  -0.25	,
  -0.275	,
  -0.15	,
  -0.125	,
  -0.1	,
  -0.05	,
  -0.05	,
  -0.1	,
  -0.15	,
  -0.125	,
  -0.1	,
  -0.075	,
  0.025	,
  0.1	,
  0.125	,
  0.125	,
  0.075	,
  0.025	,
  -0.05	,
  -0.05	,
  -0.05	,
  0.05	,
  0.075	,
  0.125	,
  0.225	,
  0.3	,
  0.325	,
  0.25	,
  0.2	,
  0.225	,
  0.2	,
  0.225	,
  0.225	,
  0.3	,
  0.325	,
  0.35	,
  0.325	,
  0.325	,
  0.325	,
  0.325	,
  0.375	,
  0.4	,
  0.5	,
  0.575	,
  0.625	,
  0.65	,
  0.7	,
  0.7	,
  0.75	,
  0.675	,
  0.65	,
  0.7	,
  0.85	,
  0.875	,
  0.95	,
  1	,
  1.025	,
  0.95	,
  1	,
  1	,
  0.975	,
  1.05	,
  1.125	,
  1.175	,
  1.15	,
  1.2	,
  1.125	,
  1.125	,
  1.025	,
  1	,
  0.95	,
  0.95	,
  1.025	,
  1.025	,
  1.1	,
  1.15	,
  1.025	,
  0.975	,
  0.875	,
  0.825	,
  0.775	,
  0.75	,
  0.7	,
  0.675	,
  0.65	,
  0.55	,
  0.525	,
  0.425	,
  0.375	,
  0.325	,
  0.3	,
  0.325	,
  0.3	,
  0.3	,
  0.25	,
  0.225	,
  0.2	,
  0.1	,
  0.05	,
  0	,
  0	,
  0.05	,
  0.075	,
  0.05	,
  0.1	,
  0.05	,
  0	,
  -0.1	,
  -0.1	,
  -0.2	,
  -0.175	,
  -0.125	,
  -0.075	,
  -0.025	,
  0.025	,
  -0.025	,
  -0.1	,
  -0.125	,
  -0.125	,
  -0.125	,
  -0.125	,
  -0.125	,
  -0.05	,
  0.025	,
  0.075	,
  0.05	,
  0.025	,
  -0.1	,
  -0.075	,
  -0.075	,
  -0.1	,
  -0.125	,
  -0.1	,
  -0.1	,
  0	,
  0.075	,
  -0.025	,
  -0.05	,
  -0.1	,
  -0.15	,
  -0.15	,
  -0.075	,
  0	,
  0.05	,
  0.075	,
  0.075	,
  -0.025	,
  -0.05	,
  -0.175	,
  -0.125	,
  -0.125	,
  -0.1	,
  0.025	,
  0.075	,
  0.1	,
  0.125	,
  0	,
  -0.05	,
  -0.125	,
  -0.175	,
  -0.1	,
  -0.05	,
  0.025	,
  0.025	,
  0.05	,
  0.075	,
  0	,
  -0.025	,
  -0.1	,
  -0.125	,
  -0.125	,
  -0.075	,
  0	,
  0.025	,
  0.075	,
  0.1	,
  0	,
  -0.075	,
  -0.1	,
  -0.15	,
  -0.125	,
  -0.025	,
  -0.025	,
  0	,
  0.05	,
  0.075	,
  0.025	,
  -0.05	,
  -0.075	,
  -0.1	,
  -0.075	,
  -0.025	,
  -0.025	,
  -0.025	,
  -0.05	,
  -0.05	,
  -0.05	,
  -0.075	,
  -0.125	,
  -0.125	,
  -0.1	,
  -0.05	,
  -0.05	,
  -0.025	,
  -0.025	,
  -0.05	,
  -0.125	,
  -0.125	,
  -0.125	,
  -0.175	,
  -0.15	,
  -0.1	,
  -0.05	,
  -0.025	,
  -0.05	,
  -0.075	,
  -0.125	,
  -0.15	,
  -0.175	,
  -0.2	,
  -0.125	,
  -0.1	,
  -0.075	,
  -0.025	,
  0	,
  -0.05	,
  -0.125	,
  -0.15	,
  -0.225	,
  -0.225	,
  -0.225	,
  -0.175	,
  -0.2	,
  -0.125	,
  -0.05	,
  -0.125	,
  -0.2	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.2	,
  -0.125	,
  -0.1	,
  -0.075	,
  -0.025	,
  -0.05	,
  -0.125	,
  -0.2	,
  -0.225	,
  -0.2	,
  -0.1	,
  -0.075	,
  -0.05	,
  0	,
  -0.025	,
  -0.05	,
  -0.05	,
  -0.075	,
  0	,
  0.05	,
  0.125	,
  0.325	,
  0.35	,
  0.425	,
  0.5	,
  0.5	,
  0.45	,
  0.45	,
  0.475	,
  0.425	,
  0.5	,
  0.525	,
  0.55	,
  0.6	,
  0.625	,
  0.65	,
  0.725	,
  0.775	,
  0.725	,
  0.675	,
  0.75	,
  0.825	,
  0.9	,
  0.925	,
  0.875	,
  0.85	,
  0.825	,
  0.875	,
  0.85	,
  0.8	,
  0.85	,
  0.85	,
  0.85	,
  0.825	,
  0.8	,
  0.75	,
  0.675	,
  0.575	,
  0.575	,
  0.525	,
  0.55	,
  0.6	,
  0.625	,
  0.65	,
  0.7	,
  0.625	,
  0.625	,
  0.6	,
  0.55	,
  0.475	,
  0.475	,
  0.475	,
  0.525	,
  0.575	,
  0.6	,
  0.525	,
  0.475	,
  0.4	,
  0.375	,
  0.375	,
  0.45	,
  0.55	,
  0.575	,
  0.6	,
  0.625	,
  0.475	,
  0.4	,
  0.35	,
  0.3	,
  0.425	,
  0.5	,
  0.5	,
  0.525	,
  0.575	,
  0.525	,
  0.475	,
  0.425	,
  0.375	,
  0.35	,
  0.4	,
  0.375	,
  0.4	,
  0.45	,
  0.4	,
  0.45	,
  0.275	,
  0.225	,
  0.1	,
  0.1	,
  0.2	,
  0.35	,
  0.575	,
  0.875	,
  1.175	,
  1.4	,
  1.625	,
  1.925	,
  2.225	,
  2.775	,
  3.4	,
  4.1	,
  4.45	,
  4.3	,
  4.2	,
  3.875	,
  3.475	,
  2.975	,
  2.525	,
  1.975	,
  1.325	,
  0.775	,
  0.25	,
  0.05	,
  0.175	,
  0.2	,
  0.2	,
  0.275	,
  0.3	,
  0.375	,
  0.475	,
  0.6	,
  0.65	,
  0.625	,
  0.65	,
  0.6	,
  0.525	,
  0.45	,
  0.425	,
  0.45	,
  0.525	,
  0.55	,
  0.55	,
  0.6	,
  0.65	,
  0.625	,
  0.55	,
  0.45	,
  0.375	,
  0.4	,
  0.475	,
  0.575	,
  0.575	,
  0.575	,
  0.7	,
  0.55	,
  0.5	,
  0.475	,
  0.425	,
  0.5	,
  0.6	,
  0.65	,
  0.675	,
  0.7	,
  0.725	,
  0.65	,
  0.575	,
  0.55	,
  0.525	,
  0.55	,
  0.65	,
  0.7	,
  0.75	,
  0.775	,
  0.825	,
  0.675	,
  0.575	,
  0.55	,
  0.575	,
  0.55	,
  0.65	,
  0.675	,
  0.7	,
  0.775	,
  0.825	,
  0.8	,
  0.75	,
  0.725	,
  0.725	,
  0.675	,
  0.7	,
  0.825	,
  0.85	,
  0.875	,
  0.85	,
  0.85	,
  0.825	,
  0.875	,
  0.8	,
  0.825	,
  0.9	,
  1.05	,
  1.075	,
  1.125	,
  1.125	,
  1.075	,
  1.05	,
  1.1	,
  1	,
  1.125	,
  1.25	,
  1.275	,
  1.3	,
  1.35	,
  1.35	,
  1.35	,
  1.325	,
  1.325	,
  1.25	,
  1.325	,
  1.325	,
  1.4	,
  1.475	,
  1.475	,
  1.45	,
  1.45	,
  1.425	,
  1.4	,
  1.3	,
  1.3	,
  1.275	,
  1.3	,
  1.3	,
  1.35	,
  1.3	,
  1.175	,
  1.1	,
  0.95	,
  0.85	,
  0.85	,
  0.75	,
  0.775	,
  0.8	,
  0.75	,
  0.65	,
  0.6	,
  0.475	,
  0.475	,
  0.375	,
  0.4	,
  0.375	,
  0.375	,
  0.325	,
  0.325	,
  0.175	,
  0.15	,
  0.1	,
  0.075	,
  -0.025	,
  0	,
  0.05	,
  0.05	,
  0.05	,
  0.15	,
  0.075	,
  0.025	,
  -0.05	,
  -0.1	,
  -0.15	,
  -0.1	,
  -0.075	,
  -0.05	,
  -0.025	,
  0.05	,
  -0.05	,
  -0.025	,
  -0.125	,
  -0.275	,
  -0.2	,
  -0.175	,
  -0.05	,
  0	,
  0.025	,
  0.025	,
  -0.025	,
  -0.15	,
  -0.175	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.15	,
  -0.1	,
  -0.075	,
  -0.05	,
  -0.125	,
  -0.175	,
  -0.275	,
  -0.275	,
  -0.25	,
  -0.2	,
  -0.125	,
  -0.075	,
  -0.1	,
  -0.05	,
  -0.125	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.275	,
  -0.2	,
  -0.2	,
  -0.1	,
  -0.075	,
  -0.1	,
  -0.15	,
  -0.225	,
  -0.25	,
  -0.275	,
  -0.275	,
  -0.25	,
  -0.1	,
  -0.125	,
  -0.125	,
  -0.075	,
  -0.175	,
  -0.2	,
  -0.2	,
  -0.2	,
  -0.2	,
  -0.125	,
  -0.175	,
  -0.15	,
  -0.125	,
  -0.15	,
  -0.225	,
  -0.3	,
  -0.3	,
  -0.325	,
  -0.3	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.15	,
  -0.125	,
  -0.225	,
  -0.225	,
  -0.325	,
  -0.35	,
  -0.325	,
  -0.275	,
  -0.25	,
  -0.175	,
  -0.15	,
  -0.15	,
  -0.225	,
  -0.3	,
  -0.325	,
  -0.375	,
  -0.35	,
  -0.25	,
  -0.25	,
  -0.2	,
  -0.15	,
  -0.2	,
  -0.225	,
  -0.3	,
  -0.3	,
  -0.325	,
  -0.375	,
  -0.35	,
  -0.3	,
  -0.275	,
  -0.225	,
  -0.25	,
  -0.275	,
  -0.325	,
  -0.325	,
  -0.4	,
  -0.325	,
  -0.275	,
  -0.2	,
  -0.2	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.375	,
  -0.375	,
  -0.475	,
  -0.45	,
  -0.325	,
  -0.275	,
  -0.225	,
  -0.225	,
  -0.275	,
  -0.35	,
  -0.4	,
  -0.375	,
  -0.375	,
  -0.325	,
  -0.3	,
  -0.275	,
  -0.225	,
  -0.2	,
  -0.2	,
  -0.275	,
  -0.375	,
  -0.375	,
  -0.4	,
  -0.325	,
  -0.3	,
  -0.275	,
  -0.3	,
  -0.225	,
  -0.325	,
  -0.375	,
  -0.425	,
  -0.45	,
  -0.45	,
  -0.375	,
  -0.275	,
  -0.15	,
  -0.125	,
  -0.225	,
  -0.325	,
  -0.375	,
  -0.425	,
  -0.45	,
  -0.5	,
  -0.425	,
  -0.35	,
  -0.3	,
  -0.225	,
  -0.2	,
  -0.3	,
  -0.35	,
  -0.375	,
  -0.425	,
  -0.425	,
  -0.35	,
  -0.3	,
  -0.3	,
  -0.275	,
  -0.25	,
  -0.325	,
  -0.375	,
  -0.375	,
  -0.4	,
  -0.35	,
  -0.3	,
  -0.275	,
  -0.275	,
  -0.225	,
  -0.2	,
  -0.325	,
  -0.4	,
  -0.45	,
  -0.35	,
  -0.4	,
  -0.35	,
  -0.25	,
  -0.225	,
  -0.25	,
  -0.225	,
  -0.275	,
  -0.35	,
  -0.375	,
  -0.35	,
  -0.325	,
  -0.3	,
  -0.275	,
  -0.275	,
  -0.2	,
  -0.225	,
  -0.3	,
  -0.275	,
  -0.25	,
  -0.325	,
  -0.275	,
  -0.2	,
  -0.175	,
  -0.075	,
  -0.1	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.25	,
  -0.25	,
  -0.25	,
  -0.2	,
  -0.1	,
  0.025	,
  0.05	,
  0.075	,
  0	,
  0	,
  -0.075	,
  -0.1	,
  -0.1	,
  -0.1	,
  -0.025	,
  0.05	,
  0.225	,
  0.125	,
  0.025	,
  0	,
  -0.125	,
  -0.225	,
  -0.2	,
  -0.125	,
  -0.125	,
  -0.15	,
  -0.15	,
  -0.25	,
  -0.3	,
  -0.375	,
  -0.425	,
  -0.45	,
  -0.45	,
  -0.35	,
  -0.35	,
  -0.275	,
  -0.225	,
  -0.275	,
  -0.35	,
  -0.4	,
  -0.4	,
  -0.45	,
  -0.45	,
  -0.4	,
  -0.3	,
  -0.3	,
  -0.3	,
  -0.4	,
  -0.4	,
  -0.425	,
  -0.525	,
  -0.55	,
  -0.5	,
  -0.4	,
  -0.375	,
  -0.325	,
  -0.275	,
  -0.35	,
  -0.425	,
  -0.5	,
  -0.55	,
  -0.525	,
  -0.45	,
  -0.425	,
  -0.4	,
  -0.375	,
  -0.25	,
  -0.4	,
  -0.425	,
  -0.45	,
  -0.55	,
  -0.6	,
  -0.525	,
  -0.475	,
  -0.5	,
  -0.5	,
  -0.525	,
  -0.625	,
  -0.65	,
  -0.625	,
  -0.625	,
  -0.45	,
  -0.1	,
  0.225	,
  0.475	,
  0.775	,
  1.175	,
  1.375	,
  1.8	,
  2.3	,
  2.95	,
  3.35	,
  3.375	,
  3.375	,
  3.1	,
  2.875	,
  2.325	,
  1.9	,
  1.35	,
  0.675	,
  -0.05	,
  -0.65	,
  -0.9	,
  -0.925	,
  -0.75	,
  -0.675	,
  -0.55	,
  -0.425	,
  -0.35	,
  -0.35	,
  -0.375	,
  -0.3	,
  -0.25	,
  -0.25	,
  -0.175	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.3	,
  -0.3	,
  -0.3	,
  -0.325	,
  -0.25	,
  -0.2	,
  -0.15	,
  -0.2	,
  -0.15	,
  -0.225	,
  -0.325	,
  -0.3	,
  -0.325	,
  -0.2	,
  -0.2	,
  -0.1	,
  -0.05	,
  -0.075	,
  -0.075	,
  -0.15	,
  -0.225	,
  -0.2	,
  -0.275	,
  -0.225	,
  -0.15	,
  -0.05	,
  0.025	,
  0.05	,
  0	,
  -0.125	,
  -0.15	,
  -0.175	,
  -0.325	,
  -0.2	,
  -0.075	,
  -0.075	,
  -0.025	,
  0.075	,
  0.05	,
  0.025	,
  -0.025	,
  -0.05	,
  -0.075	,
  0	,
  -0.025	,
  0	,
  0.05	,
  0.125	,
  0.15	,
  0.075	,
  0.075	,
  0	,
  0.05	,
  0.05	,
  0.15	,
  0.225	,
  0.275	,
  0.325	,
  0.35	,
  0.325	,
  0.3	,
  0.25	,
  0.325	,
  0.35	,
  0.5	,
  0.55	,
  0.575	,
  0.65	,
  0.65	,
  0.6	,
  0.575	,
  0.575	,
  0.625	,
  0.7	,
  0.775	,
  0.85	,
  0.825	,
  0.875	,
  0.825	,
  0.85	,
  0.925	,
  0.9	,
  0.875	,
  0.975	,
  1	,
  1.05	,
  0.975	,
  1.075	,
  0.975	,
  0.975	,
  0.95	,
  0.85	,
  0.825	,
  0.85	,
  0.925	,
  0.85	,
  0.875	,
  0.85	,
  0.875	,
  0.65	,
  0.625	,
  0.6	,
  0.525	,
  0.525	,
  0.55	,
  0.525	,
  0.5	,
  0.45	,
  0.375	,
  0.325	,
  0.225	,
  0.125	,
  0.025	,
  0.025	,
  -0.025	,
  0.025	,
  0.025	,
  0	,
  -0.075	,
  -0.125	,
  -0.15	,
  -0.225	,
  -0.25	,
  -0.25	,
  -0.175	,
  -0.175	,
  -0.1	,
  -0.1	,
  -0.175	,
  -0.2	,
  -0.275	,
  -0.275	,
  -0.225	,
  -0.2	,
  -0.225	,
  -0.25	,
  -0.275	,
  -0.275	,
  -0.375	,
  -0.375	,
  -0.35	,
  -0.375	,
  -0.375	,
  -0.3	,
  -0.275	,
  -0.275	,
  -0.25	,
  -0.225	,
  -0.25	,
  -0.3	,
  -0.325	,
  -0.4	,
  -0.35	,
  -0.3	,
  -0.275	,
  -0.175	,
  -0.1	,
  -0.125	,
  -0.225	,
  -0.35	,
  -0.35	,
  -0.375	,
  -0.275	,
  -0.225	,
  -0.1	,
  -0.175	,
  -0.125	,
  -0.125	,
  -0.2	,
  -0.275	,
  -0.325	,
  -0.35	,
  -0.325	,
  -0.225	,
  -0.2	,
  -0.2	,
  -0.125	,
  -0.05	,
  -0.175	,
  -0.225	,
  -0.25	,
  -0.325	,
  -0.325	,
  -0.25	,
  -0.175	,
  -0.175	,
  -0.1	,
  -0.075	,
  -0.15	,
  -0.175	,
  -0.225	,
  -0.25	,
  -0.25	,
  -0.15	,
  -0.15	,
  -0.15	,
  -0.125	,
  -0.05	,
  -0.2	,
  -0.175	,
  -0.2	,
  -0.25	,
  -0.175	,
  -0.175	,
  -0.075	,
  -0.125	,
  -0.075	,
  -0.075	,
  -0.125	,
  -0.2	,
  -0.2	,
  -0.25	,
  -0.275	,
  -0.2	,
  -0.15	,
  -0.125	,
  -0.125	,
  -0.15	,
  -0.175	,
  -0.3	,
  -0.3	,
  -0.35	,
  -0.3	,
  -0.175	,
  -0.15	,
  -0.05	,
  -0.125	,
  -0.125	,
  -0.2	,
  -0.275	,
  -0.35	,
  -0.375	,
  -0.2	,
  -0.225	,
  -0.2	,
  -0.225	,
  -0.15	,
  -0.175	,
  -0.25	,
  -0.275	,
  -0.325	,
  -0.35	,
  -0.325	,
  -0.3	,
  -0.25	,
  -0.2	,
  -0.15	,
  -0.225	,
  -0.275	,
  -0.25	,
  -0.3	,
  -0.35	,
  -0.225	,
  -0.2	,
  -0.15	,
  -0.125	,
